time 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994
0.1054795 8.9 12.2 12.2 11.7 1.1 7.8 2.8 8.3 7.8 4.4 9.4 -9.4 5.6 -0.6 5 -12.2 11.1 11.7 -8.9 1.7 0.6 1.7 -6.1 6.1 10.6 9.4 -6.1 13.9 7.2 -3.9 5.6 16.7 2.8 8.3 -20
0.1082192 0.6 11.7 13.9 8.3 6.7 5.6 1.7 7.2 10.6 10 16.7 7.2 -7.2 3.9 10 0.6 13.3 14.4 -2.8 9.4 9.4 -7.8 -9.4 9.4 10 6.7 -7.8 16.1 -2.2 2.8 9.4 13.9 9.4 9.4 -0.6
0.1109589 -2.8 11.7 20.6 -6.1 3.9 4.4 -1.1 6.7 8.9 8.3 17.2 9.4 2.2 4.4 9.4 1.1 7.2 12.2 -2.2 8.9 7.2 -16.1 -2.8 9.4 13.3 -1.1 -12.8 15 -15 6.7 13.9 14.4 7.8 5.6 4.4
0.1136986 -1.7 15.6 17.8 -2.8 12.2 -5 -1.1 5 7.2 2.8 13.3 6.7 7.8 10 12.2 2.8 10.6 11.7 -7.8 7.2 -0.6 -4.4 1.1 8.9 12.8 5.6 -11.7 15.6 3.3 5.6 18.9 16.7 -1.1 -8.3 1.7
0.1164384 5 16.7 20 4.4 5.6 -0.6 0.6 11.1 4.4 1.7 6.1 8.9 8.3 8.9 10.6 -0.6 13.9 11.1 -9.4 10.6 6.7 5.6 3.9 15.6 7.2 8.9 -7.2 14.4 13.3 5.6 11.7 16.1 11.1 3.3 2.2
0.1191781 9.4 7.8 17.2 1.7 6.1 0 -2.8 16.1 -6.1 3.9 -3.9 15.6 10 6.7 11.7 10.6 12.2 12.2 -7.2 13.3 NA 12.8 8.3 16.7 12.8 8.3 -1.1 13.9 15 3.3 2.8 16.1 12.8 3.9 7.8
0.1219178 4.4 11.7 13.3 5.6 2.8 5.6 -1.7 13.3 -0.6 4.4 7.8 11.1 6.7 -4.4 10.6 8.9 15 6.7 -8.9 12.2 -7.2 15 13.9 13.9 13.9 6.7 2.2 10.6 11.1 -2.8 -12.8 6.7 12.8 2.8 10.6
0.1246575 8.3 14.4 10.6 2.2 2.8 -3.3 -5.6 -2.8 3.9 0.6 10.6 16.1 4.4 -5.6 10 -7.2 12.2 7.8 -7.2 8.9 -12.2 14.4 15.6 10.6 11.1 10 -1.1 8.3 12.2 0.6 -11.1 12.2 12.8 1.7 12.2
0.1273973 5 12.2 2.2 8.3 2.8 5 -1.7 1.1 3.3 0 14.4 15.6 9.4 5 12.2 1.7 10.6 11.1 -9.4 -15 -5.6 15 14.4 9.4 6.1 8.9 11.7 5 6.7 -0.6 -9.4 17.8 13.3 -14.4 13.9
0.130137 2.2 0 -6.1 8.9 5 11.1 4.4 0 -1.7 0 18.3 9.4 7.8 9.4 11.7 2.2 7.8 13.9 0.6 1.1 7.2 13.9 13.3 11.1 4.4 7.2 11.1 8.9 6.1 -10 5.6 12.8 10.6 -12.2 15
0.1328767 -3.9 -2.8 0.6 8.3 3.3 13.9 3.9 6.7 9.4 6.7 16.1 5.6 8.3 10 7.8 1.7 6.1 11.7 0 7.8 12.8 11.7 13.3 18.3 2.2 7.2 3.3 7.2 10 -8.3 5 0.6 8.9 5.6 15
0.1356164 -4.4 3.9 0 9.4 3.3 15.6 -8.3 3.9 14.4 4.4 3.9 5.6 14.4 6.7 10 3.9 6.1 8.3 2.2 10 13.9 17.2 15.6 15.6 4.4 13.3 0 5 7.2 -3.9 2.8 5 13.3 5 12.8
0.1383562 -5 8.9 -2.2 6.7 -1.7 15 -6.7 1.1 12.2 1.1 11.7 0.6 16.7 10 8.9 8.3 1.1 15.6 -1.1 9.4 12.8 16.7 17.8 13.9 10.6 15.6 -7.2 6.7 10.6 7.2 6.7 13.3 10.6 -3.9 -1.1
0.1410959 -5.6 13.9 -6.1 -1.7 2.8 -3.9 1.1 6.7 -5 -0.6 15.6 -1.1 13.9 9.4 3.3 4.4 5 18.3 8.9 4.4 8.9 7.8 22.2 13.3 13.9 12.8 9.4 5.6 12.8 6.7 11.1 12.8 12.8 -8.3 -5
0.1438356 -7.8 12.2 5.6 9.4 2.8 -10 -3.3 2.8 -5 0 12.8 3.3 17.8 12.8 10 -0.6 12.8 17.2 9.4 3.9 3.9 11.7 21.1 13.3 12.8 6.7 8.9 8.3 1.7 3.3 12.2 10.6 15.6 -8.9 -10
0.1465753 -6.1 6.7 0 6.7 2.2 -11.1 5.6 -1.1 3.9 0 16.7 6.1 15 15 8.9 10 14.4 8.3 9.4 -7.2 8.3 15 4.4 14.4 5.6 7.2 7.2 7.8 0 13.3 12.2 6.7 14.4 -7.2 2.2
0.1493151 -3.9 8.3 -13.9 8.9 6.1 2.8 10 4.4 8.3 5.6 13.3 10.6 0 15 3.3 12.2 15 6.7 8.9 1.7 7.2 14.4 4.4 13.3 5.6 8.9 17.8 -4.4 8.3 15 10.6 5.6 10.6 -9.4 1.7
0.1520548 -6.1 13.3 -13.3 6.1 -1.1 9.4 8.9 15.6 11.1 5.6 11.7 8.3 6.7 4.4 12.2 8.3 14.4 5.6 1.1 8.3 7.8 11.7 3.9 18.3 5.6 7.8 21.1 -5.6 17.2 14.4 13.9 5.6 14.4 -10 -11.1
0.1547945 -10 6.1 -16.1 12.8 1.7 16.7 5.6 15 10.6 3.9 11.7 4.4 9.4 15.6 15 2.2 18.3 7.2 3.9 12.2 14.4 13.9 11.7 17.8 0.6 5.6 20 -5 19.4 7.8 13.3 6.7 15 -0.6 -1.1
0.1575342 -11.1 8.9 -12.2 11.1 1.7 16.7 7.8 11.7 7.8 3.3 9.4 -1.7 17.8 15 13.3 7.8 16.1 5 2.8 9.4 20.6 8.3 14.4 12.8 2.2 8.9 12.2 -3.9 20 4.4 7.2 7.8 19.4 5.6 4.4
0.160274 -9.4 5.6 -13.9 7.8 10.6 14.4 10 18.3 3.3 5.6 -1.1 3.3 22.2 15 14.4 10 17.2 3.3 -5 7.2 19.4 10.6 12.2 16.1 0.6 12.8 17.2 4.4 20.6 -0.6 8.9 12.8 21.1 8.3 3.9
0.1630137 -10 13.3 4.4 9.4 8.9 2.2 10.6 18.3 15.6 3.9 0 0.6 2.8 17.8 18.9 7.2 1.7 4.4 0.6 6.1 -3.9 10 17.2 17.8 11.1 8.9 20 7.2 15 -7.2 15.6 11.7 20.6 10.6 12.8
0.1657534 -13.9 10 7.8 6.1 7.2 -2.8 7.8 17.8 12.8 0 11.7 -1.1 4.4 16.7 22.8 5 -1.1 2.2 -6.7 -4.4 11.7 11.1 16.1 20.6 13.3 6.1 12.8 10 5.6 -14.4 15 -2.8 21.1 10 17.2
0.1684932 -15.6 6.1 3.9 3.3 7.2 -3.9 -4.4 0.6 12.8 -3.3 10 8.3 4.4 8.9 21.1 2.8 -8.3 -1.7 -11.7 -0.6 8.3 12.2 -2.8 20.6 12.2 -4.4 12.8 12.2 10.6 -14.4 17.2 15 22.2 6.7 20.6
0.1712329 -7.8 3.3 -6.1 2.2 4.4 2.2 -3.9 0 17.2 3.3 3.3 6.1 3.3 7.8 8.9 10 -8.9 1.7 5 8.3 0.6 12.2 -4.4 18.9 5.6 -3.9 18.9 15.6 15 -12.8 16.1 18.9 20.6 7.2 18.3
0.1739726 -5 2.2 -0.6 7.8 7.8 8.3 -0.6 -2.8 16.7 6.7 8.3 3.9 13.9 6.7 13.3 6.7 -1.7 3.9 2.2 13.3 -5.6 17.2 0 6.7 2.8 3.9 17.2 21.7 13.3 -5 13.9 17.2 11.7 12.2 17.8
0.1767123 -4.4 6.7 8.9 5.6 0.6 8.3 6.1 6.1 22.2 4.4 13.3 0.6 23.3 9.4 12.2 3.9 6.1 12.8 -2.2 12.2 1.1 13.9 -0.6 3.3 3.3 11.1 11.7 23.3 16.1 10.6 6.7 5 14.4 12.8 3.3
0.1794521 7.8 5.6 3.3 7.8 -1.1 11.1 10 0.6 21.1 -3.3 20 0 21.1 12.2 3.3 0.6 6.7 18.3 4.4 15.6 6.1 7.8 6.7 9.4 2.2 10.6 12.8 22.8 4.4 13.3 -1.1 6.7 16.7 13.9 2.2
0.1821918 9.4 7.2 5 8.9 1.1 9.4 9.4 8.3 16.7 -2.8 18.9 6.1 13.9 10.6 20 1.1 11.7 19.4 13.3 13.3 6.1 11.1 5.6 7.8 1.1 9.4 22.2 18.9 11.1 8.3 10.6 7.8 4.4 12.2 4.4
0.1849315 7.8 14.4 11.7 8.3 4.4 6.7 16.7 16.1 11.1 -7.8 7.8 7.8 21.7 8.9 18.3 0 12.8 18.9 12.2 5.6 8.3 10.6 16.1 6.1 0 12.8 18.3 -5 19.4 22.2 10.6 16.1 0.6 8.9 8.9
0.1876712 3.3 10.6 3.3 13.3 3.3 5.6 14.4 18.9 0 -2.2 -3.9 11.1 26.1 14.4 6.7 -2.2 15.6 18.3 7.8 8.9 6.1 11.1 14.4 15 12.2 12.2 13.3 5.6 18.9 22.2 18.3 18.9 6.1 5.6 14.4
0.190411 6.1 12.2 -0.6 9.4 6.7 8.9 13.3 10 3.9 1.7 1.1 13.3 25 17.8 2.2 -1.1 15.6 5.6 10 18.9 15.6 15.6 20.6 20.6 0.6 11.7 12.2 7.8 2.2 19.4 21.7 18.9 11.1 -0.6 18.3
0.1931507 1.7 8.3 -2.2 1.7 14.4 6.7 16.1 9.4 8.3 0.6 2.8 16.1 17.8 16.7 8.3 0.6 8.9 13.3 8.3 17.8 12.8 14.4 19.4 19.4 13.3 3.9 6.1 14.4 -0.6 12.8 11.7 16.7 13.9 -3.3 12.2
0.1958904 -3.3 14.4 -1.7 5 10.6 4.4 20 4.4 15 -1.1 0.6 17.2 18.3 13.9 17.2 7.2 11.1 20 3.3 16.7 11.1 13.9 14.4 17.8 15.6 10.6 7.2 18.3 -3.3 14.4 8.3 7.8 15.6 0.6 20
0.1986301 0 15.6 0.6 11.7 5.6 7.8 19.4 -1.1 14.4 2.8 7.8 13.9 16.7 5 16.7 9.4 8.9 17.8 6.7 11.1 18.3 18.3 17.2 13.9 18.3 14.4 5.6 17.8 0 12.8 3.3 9.4 15 10.6 19.4
0.2013699 5.6 10 6.1 16.1 10.6 10.6 19.4 8.3 13.9 10.6 1.7 8.9 15.6 6.7 6.1 10.6 6.1 9.4 4.4 17.2 19.4 16.1 17.2 7.8 16.7 16.1 3.3 2.2 -1.7 8.3 7.8 8.9 19.4 14.4 17.2
0.2041096 3.9 18.9 6.7 11.7 11.1 10 24.4 8.3 17.8 15.6 10.6 7.2 17.8 11.1 8.9 15.6 10 13.9 6.1 16.7 14.4 18.9 15.6 1.1 -1.1 15 5 1.7 0.6 7.2 8.9 11.7 18.9 14.4 24.4
0.2068493 8.9 14.4 8.3 4.4 15 -2.2 21.1 -2.8 18.9 17.2 8.9 6.1 17.2 15.6 22.2 13.9 18.3 12.8 17.8 16.7 11.7 17.2 12.2 0 3.9 18.9 1.7 0.6 0.6 -6.7 7.8 13.3 11.7 -3.3 23.3
0.209589 11.1 9.4 12.2 4.4 13.9 -10 8.3 11.1 17.2 16.1 -1.1 2.8 22.8 14.4 21.1 13.9 19.4 7.8 18.3 14.4 15.6 10 10.6 -2.2 3.3 19.4 4.4 5.6 11.1 10 7.2 14.4 8.9 13.3 19.4
0.2123288 13.3 7.2 12.8 8.9 10.6 -7.8 20.6 11.1 4.4 15.6 0 2.8 22.2 7.8 6.7 17.2 17.8 6.1 15 6.7 14.4 10.6 0 -2.8 13.3 17.2 3.9 13.9 18.3 12.8 17.2 18.9 6.7 12.2 22.8
0.2150685 11.7 12.8 12.2 10.6 3.9 -3.9 21.1 10.6 1.1 7.8 5.6 13.9 16.1 14.4 -3.9 19.4 8.9 5 13.9 5.6 8.9 12.2 0 -2.2 12.8 18.3 13.3 6.1 21.1 10 22.8 17.8 13.9 12.2 15.6
0.2178082 23.3 11.1 15.6 13.3 16.1 4.4 10.6 16.7 0 13.3 8.3 13.3 17.2 14.4 6.1 17.2 7.8 6.7 20 3.3 11.7 11.1 4.4 2.2 11.1 18.9 20.6 1.1 22.8 13.3 20.6 10.6 12.2 11.7 19.4
0.2205479 21.1 13.3 12.2 21.7 13.9 3.3 8.3 18.9 5.6 15.6 7.8 -3.9 16.1 8.9 4.4 10.6 17.2 13.9 8.3 6.1 11.1 13.9 8.3 3.3 9.4 3.9 19.4 6.1 22.2 18.3 13.9 5.6 11.7 14.4 12.8
0.2232877 17.8 16.1 7.8 22.8 1.1 -11.7 1.1 23.3 18.9 10 10 -4.4 15.6 9.4 -3.9 5.6 21.1 21.1 6.7 7.2 10.6 16.7 8.9 7.2 16.1 8.9 12.2 3.9 20.6 8.9 -6.7 14.4 18.3 22.8 11.1
0.2260274 7.8 22.8 6.7 20.6 -10 -11.7 15 21.1 18.9 4.4 8.3 1.7 11.1 5.6 6.7 3.3 16.7 20.6 7.8 12.8 9.4 15.6 7.8 11.1 18.3 17.2 23.9 1.1 18.3 12.8 -3.9 18.3 13.3 25.6 6.1
0.2287671 20 20 16.1 16.7 -7.2 -6.1 14.4 12.8 16.7 2.8 7.8 10 18.3 8.9 13.3 3.3 15.6 16.7 12.2 11.7 8.3 18.3 1.7 9.4 17.8 25.6 23.3 2.8 10 23.3 6.7 18.9 15 25.6 11.7
0.2315068 23.9 16.1 20 17.2 5.6 0 12.8 16.1 15.6 8.9 6.1 21.7 17.2 14.4 12.2 0.6 10 16.1 19.4 -1.7 2.2 17.2 6.7 1.7 9.4 23.3 16.1 12.8 21.1 23.3 10 17.2 15.6 26.1 6.7
0.2342466 23.9 6.1 22.2 20.6 2.2 -1.1 16.1 15 17.8 18.3 3.9 21.7 5 13.9 21.1 -3.9 16.1 18.3 22.8 19.4 10.6 12.8 14.4 5 8.3 14.4 24.4 11.7 24.4 20.6 12.2 15 19.4 24.4 3.9
0.2369863 22.8 2.8 18.3 24.4 5 -2.8 21.1 22.8 21.1 16.7 10.6 12.8 1.7 5 21.7 -6.1 13.9 17.8 21.1 17.2 6.7 11.7 19.4 5 5.6 14.4 26.1 -3.9 20 20.6 12.2 13.3 17.8 17.8 7.8
0.239726 18.3 11.1 6.7 22.2 2.8 -2.2 21.1 25 22.8 -1.1 8.3 16.1 5 7.2 18.3 -1.1 9.4 2.2 25 15 5 16.7 18.9 11.7 6.7 4.4 25.6 -1.7 10.6 18.9 10.6 10 15 10.6 3.3
0.2424658 20.6 12.8 5.6 22.8 16.7 16.1 23.3 23.9 22.2 7.8 3.3 24.4 5 8.3 18.9 11.7 8.9 3.3 26.7 7.2 5.6 16.1 18.3 16.7 6.7 7.2 25.6 7.2 8.9 8.9 16.1 14.4 18.9 6.7 17.8
0.2452055 18.3 11.1 5 23.9 23.3 15 22.8 11.7 11.1 22.8 0.6 22.2 6.1 11.7 18.9 10 18.9 8.3 23.3 6.7 NA 11.1 16.7 15.6 5 7.2 25.6 16.7 6.1 13.9 18.9 19.4 17.2 6.7 17.8
0.2479452 8.3 13.9 3.3 20.6 23.3 17.8 16.7 11.1 16.1 22.2 7.2 5 17.2 10.6 15 -7.8 25.6 10 16.7 5 2.8 21.7 23.3 8.3 3.3 16.7 16.1 16.1 13.3 13.9 11.1 22.8 10.6 7.8 20.6
0.2506849 12.8 16.1 14.4 20 18.3 20.6 16.7 8.3 15 22.8 10.6 12.2 21.1 8.9 15 1.7 22.8 3.3 20.6 2.2 2.2 20.6 21.1 7.2 0.6 22.2 17.2 7.8 17.8 16.1 17.8 22.8 15.6 11.7 18.3
0.2534247 16.1 21.7 13.3 8.3 6.1 18.3 10 21.7 7.2 25 7.2 10.6 8.9 7.8 5 10 10 4.4 17.2 8.3 5 17.2 4.4 5 5.6 20.6 13.3 13.3 23.3 10.6 25 23.3 25.6 9.4 19.4
0.2561644 13.9 18.9 16.7 15.6 6.1 11.7 6.7 21.7 0 22.8 15.6 8.3 13.3 12.8 8.3 18.9 22.8 7.8 20.6 11.7 13.3 10.6 5.6 1.7 10.6 15 4.4 13.9 15.6 9.4 21.7 22.2 26.7 13.9 18.3
0.2589041 26.1 8.9 19.4 17.8 3.3 8.3 10 20 16.1 23.9 16.1 11.1 24.4 20.6 15.6 16.1 21.1 13.3 21.1 10 18.9 14.4 0 1.1 14.4 9.4 14.4 15 14.4 11.1 6.1 27.8 24.4 20.6 7.8
